Order_ID,Ship_Mode,Ship_Date,Ship_id
55618,REGULAR AIR,22-01-2012,648
56645,REGULAR AIR,6/1/2012,649
56645,DELIVERY TRUCK,8/1/2012,650
56803,REGULAR AIR,10/12/2009,651
57159,DELIVERY TRUCK,13-02-2010,652
57159,REGULAR AIR,12/2/2010,653
57507,REGULAR AIR,29-06-2009,654
57922,REGULAR AIR,8/2/2011,655
58117,REGULAR AIR,21-02-2011,656
58278,REGULAR AIR,12/9/2012,657
58278,REGULAR AIR,13-09-2012,658
58502,DELIVERY TRUCK,14-02-2010,659
58788,REGULAR AIR,3/2/2010,660
58947,REGULAR AIR,26-09-2011,661
58947,REGULAR AIR,27-09-2011,662
59074,REGULAR AIR,14-08-2010,663
59233,DELIVERY TRUCK,22-08-2010,664
59233,EXPRESS AIR,20-08-2010,665
59425,REGULAR AIR,19-05-2012,666
59425,REGULAR AIR,20-05-2012,667
59750,REGULAR AIR,13-07-2010,668
35,REGULAR AIR,23-10-2011,669
35,REGULAR AIR,24-10-2011,670
294,REGULAR AIR,16-07-2010,671
450,EXPRESS AIR,5/3/2011,672
450,REGULAR AIR,6/3/2011,673
1028,REGULAR AIR,6/1/2009,674
1028,REGULAR AIR,7/1/2009,675
1314,REGULAR AIR,14-05-2009,676
2279,DELIVERY TRUCK,23-02-2010,677
2279,REGULAR AIR,24-02-2010,678
2465,REGULAR AIR,25-06-2011,679
2530,REGULAR AIR,22-03-2009,680
2883,REGULAR AIR,24-01-2011,681
3362,REGULAR AIR,1/8/2011,682
3362,REGULAR AIR,6/8/2011,683
5318,REGULAR AIR,5/4/2010,684
5318,EXPRESS AIR,4/4/2010,685
5988,EXPRESS AIR,22-11-2010,686
6115,REGULAR AIR,12/9/2010,687
6337,REGULAR AIR,2/9/2011,688
6337,DELIVERY TRUCK,1/9/2011,689
6434,REGULAR AIR,7/6/2009,690
7136,REGULAR AIR,24-03-2009,691
7489,DELIVERY TRUCK,3/10/2010,692
7968,DELIVERY TRUCK,15-09-2010,693
8227,EXPRESS AIR,11/1/2010,694
9123,EXPRESS AIR,27-06-2010,695
9792,REGULAR AIR,23-07-2011,696
9860,REGULAR AIR,11/10/2010,697
10310,REGULAR AIR,9/2/2009,698
10310,REGULAR AIR,12/2/2009,699
10369,REGULAR AIR,11/11/2011,700
10369,REGULAR AIR,14-11-2011,701
10692,REGULAR AIR,28-07-2009,702
10692,REGULAR AIR,30-07-2009,703
10692,REGULAR AIR,26-07-2009,704
11553,EXPRESS AIR,19-04-2009,705
11553,DELIVERY TRUCK,21-04-2009,706
11553,REGULAR AIR,20-04-2009,707
11776,EXPRESS AIR,24-02-2012,708
11782,REGULAR AIR,2/8/2012,709
11782,REGULAR AIR,4/8/2012,710
12199,REGULAR AIR,19-12-2011,711
12199,REGULAR AIR,18-12-2011,712
14275,REGULAR AIR,15-06-2010,713
14275,DELIVERY TRUCK,15-06-2010,714
14535,REGULAR AIR,2/10/2010,715
15329,EXPRESS AIR,27-04-2012,716
15621,EXPRESS AIR,25-09-2011,717
15621,REGULAR AIR,24-09-2011,718
17826,REGULAR AIR,1/7/2012,719
17926,REGULAR AIR,12/11/2011,720
18247,REGULAR AIR,6/11/2009,721
18471,REGULAR AIR,20-02-2009,722
19813,REGULAR AIR,3/3/2010,723
20322,REGULAR AIR,30-06-2009,724
20322,DELIVERY TRUCK,28-06-2009,725
20322,REGULAR AIR,28-06-2009,726
20422,REGULAR AIR,27-01-2009,727
20448,EXPRESS AIR,3/8/2011,728
21892,REGULAR AIR,6/7/2010,729
22980,REGULAR AIR,2/10/2012,730
23907,REGULAR AIR,14-07-2011,731
24064,DELIVERY TRUCK,28-07-2010,732
24132,REGULAR AIR,11/7/2009,733
24132,REGULAR AIR,6/7/2009,734
24132,REGULAR AIR,13-07-2009,735
24132,REGULAR AIR,15-07-2009,736
24576,REGULAR AIR,13-12-2012,737
25248,EXPRESS AIR,3/12/2011,738
25248,REGULAR AIR,2/12/2011,739
25475,REGULAR AIR,4/4/2009,740
26978,REGULAR AIR,26-06-2010,741
27105,REGULAR AIR,17-02-2011,742
28068,REGULAR AIR,28-08-2010,743
28802,EXPRESS AIR,6/11/2010,744
28802,EXPRESS AIR,7/11/2010,745
28802,REGULAR AIR,6/11/2010,746
28839,EXPRESS AIR,30-04-2009,747
29252,REGULAR AIR,10/8/2009,748
31941,EXPRESS AIR,19-03-2009,749
31941,REGULAR AIR,20-03-2009,750
32418,DELIVERY TRUCK,6/1/2009,751
34241,REGULAR AIR,8/10/2012,752
34816,REGULAR AIR,5/11/2010,753
34816,REGULAR AIR,7/11/2010,754
35011,REGULAR AIR,12/12/2012,755
36068,DELIVERY TRUCK,6/2/2009,756
36930,REGULAR AIR,30-09-2011,757
37315,REGULAR AIR,12/6/2012,758
37315,EXPRESS AIR,12/6/2012,759
37925,DELIVERY TRUCK,27-09-2010,760
37925,REGULAR AIR,27-09-2010,761
38021,REGULAR AIR,23-01-2009,762
38336,REGULAR AIR,6/10/2012,763
38565,EXPRESS AIR,27-03-2009,764
39783,REGULAR AIR,22-09-2012,765
39783,REGULAR AIR,21-09-2012,766
42500,REGULAR AIR,7/2/2010,767
44162,REGULAR AIR,20-03-2010,768
44256,REGULAR AIR,28-11-2011,769
44256,REGULAR AIR,24-11-2011,770
44256,EXPRESS AIR,26-11-2011,771
44320,REGULAR AIR,30-04-2009,772
45377,REGULAR AIR,5/4/2011,773
47367,REGULAR AIR,16-04-2011,774
47367,REGULAR AIR,17-04-2011,775
47750,REGULAR AIR,20-06-2010,776
48388,REGULAR AIR,11/8/2009,777
49059,REGULAR AIR,22-09-2009,778
49059,REGULAR AIR,21-09-2009,779
49510,REGULAR AIR,21-03-2012,780
49634,REGULAR AIR,25-03-2012,781
50210,REGULAR AIR,24-07-2010,782
50210,REGULAR AIR,28-07-2010,783
50503,REGULAR AIR,23-11-2012,784
50816,REGULAR AIR,29-03-2009,785
51073,EXPRESS AIR,16-05-2010,786
51073,REGULAR AIR,15-05-2010,787
51584,DELIVERY TRUCK,18-10-2010,788
51879,REGULAR AIR,26-08-2010,789
51879,REGULAR AIR,25-08-2010,790
52288,REGULAR AIR,11/8/2011,791
53190,REGULAR AIR,27-09-2009,792
53190,REGULAR AIR,25-09-2009,793
53536,REGULAR AIR,1/11/2012,794
53536,DELIVERY TRUCK,1/11/2012,795
53572,REGULAR AIR,8/5/2010,796
53825,REGULAR AIR,11/4/2011,797
53863,EXPRESS AIR,6/6/2010,798
54119,EXPRESS AIR,23-05-2010,799
54119,REGULAR AIR,25-05-2010,800
56224,REGULAR AIR,27-10-2012,801
56224,DELIVERY TRUCK,26-10-2012,802
56224,REGULAR AIR,25-10-2012,803
56293,REGULAR AIR,5/1/2010,804
56293,REGULAR AIR,6/1/2010,805
57959,REGULAR AIR,31-12-2011,806
57959,EXPRESS AIR,31-12-2011,807
58500,REGULAR AIR,14-02-2011,808
59584,DELIVERY TRUCK,29-05-2010,809
59584,REGULAR AIR,28-05-2010,810
261,REGULAR AIR,29-06-2010,811
928,EXPRESS AIR,6/3/2011,812
928,EXPRESS AIR,3/3/2011,813
1282,REGULAR AIR,29-02-2012,814
1856,REGULAR AIR,21-03-2012,815
1856,REGULAR AIR,20-03-2012,816
1925,REGULAR AIR,5/3/2012,817
2848,EXPRESS AIR,11/3/2012,818
2848,REGULAR AIR,11/3/2012,819
5504,EXPRESS AIR,7/1/2010,820
5504,REGULAR AIR,7/1/2010,821
8390,REGULAR AIR,21-04-2012,822
8545,REGULAR AIR,21-06-2009,823
8545,DELIVERY TRUCK,21-06-2009,824
9573,REGULAR AIR,14-06-2012,825
9892,REGULAR AIR,17-07-2012,826
10048,REGULAR AIR,18-05-2009,827
10048,REGULAR AIR,17-05-2009,828
10144,DELIVERY TRUCK,4/1/2011,829
10144,DELIVERY TRUCK,2/1/2011,830
10432,REGULAR AIR,12/1/2012,831
10661,REGULAR AIR,24-01-2009,832
12806,REGULAR AIR,25-12-2011,833
13158,REGULAR AIR,22-11-2012,834
13507,REGULAR AIR,30-12-2012,835
14375,REGULAR AIR,1/2/2010,836
14627,REGULAR AIR,5/2/2009,837
14852,EXPRESS AIR,24-12-2011,838
16230,REGULAR AIR,1/3/2010,839
16230,DELIVERY TRUCK,1/3/2010,840
16230,REGULAR AIR,6/3/2010,841
16230,REGULAR AIR,4/3/2010,842
19074,DELIVERY TRUCK,27-06-2012,843
20194,REGULAR AIR,15-03-2012,844
21024,REGULAR AIR,30-12-2010,845
21509,REGULAR AIR,5/7/2012,846
21856,REGULAR AIR,7/4/2012,847
21856,REGULAR AIR,5/4/2012,848
22119,REGULAR AIR,29-07-2009,849
22534,REGULAR AIR,20-07-2011,850
22629,REGULAR AIR,20-04-2010,851
23011,REGULAR AIR,22-06-2010,852
24070,REGULAR AIR,16-03-2011,853
24070,EXPRESS AIR,16-03-2011,854
24737,DELIVERY TRUCK,9/12/2009,855
24737,REGULAR AIR,7/12/2009,856
26373,REGULAR AIR,25-07-2010,857
26978,REGULAR AIR,27-06-2010,858
26978,EXPRESS AIR,27-06-2010,859
27174,REGULAR AIR,10/10/2011,860
27876,REGULAR AIR,14-09-2010,861
28582,EXPRESS AIR,23-01-2012,862
28582,REGULAR AIR,23-01-2012,863
28868,REGULAR AIR,6/4/2012,864
29857,DELIVERY TRUCK,14-12-2009,865
29921,REGULAR AIR,25-03-2012,866
30659,REGULAR AIR,15-09-2011,867
30660,REGULAR AIR,8/9/2012,868
30883,REGULAR AIR,22-08-2010,869
32871,EXPRESS AIR,29-10-2012,870
33600,REGULAR AIR,8/10/2010,871
33632,REGULAR AIR,14-03-2010,872
33665,DELIVERY TRUCK,30-05-2011,873
34434,REGULAR AIR,10/5/2011,874
34434,REGULAR AIR,11/5/2011,875
34753,REGULAR AIR,20-01-2010,876
35364,REGULAR AIR,14-12-2009,877
35364,DELIVERY TRUCK,14-12-2009,878
35364,DELIVERY TRUCK,13-12-2009,879
35812,DELIVERY TRUCK,24-01-2010,880
35812,REGULAR AIR,24-01-2010,881
37063,REGULAR AIR,10/12/2012,882
37281,REGULAR AIR,29-08-2009,883
37798,DELIVERY TRUCK,4/11/2012,884
38017,REGULAR AIR,24-07-2010,885
38017,REGULAR AIR,27-07-2010,886
38272,REGULAR AIR,17-11-2011,887
39301,EXPRESS AIR,23-03-2009,888
39367,REGULAR AIR,7/8/2009,889
39367,REGULAR AIR,8/8/2009,890
39655,REGULAR AIR,23-03-2012,891
40803,REGULAR AIR,18-04-2011,892
40803,DELIVERY TRUCK,15-04-2011,893
40806,REGULAR AIR,7/9/2011,894
43523,REGULAR AIR,25-05-2012,895
44199,REGULAR AIR,8/3/2012,896
44231,DELIVERY TRUCK,5/11/2009,897
44231,REGULAR AIR,5/11/2009,898
44231,REGULAR AIR,4/11/2009,899
45573,DELIVERY TRUCK,14-08-2009,900
45763,REGULAR AIR,8/7/2010,901
48165,REGULAR AIR,7/11/2010,902
48197,REGULAR AIR,7/5/2012,903
48484,REGULAR AIR,24-06-2010,904
48484,EXPRESS AIR,24-06-2010,905
48484,REGULAR AIR,25-06-2010,906
49153,DELIVERY TRUCK,28-07-2012,907
49412,DELIVERY TRUCK,7/3/2009,908
49761,REGULAR AIR,25-01-2011,909
50310,EXPRESS AIR,17-08-2009,910
50310,DELIVERY TRUCK,18-08-2009,911
50310,REGULAR AIR,17-08-2009,912
51072,REGULAR AIR,4/10/2009,913
51648,REGULAR AIR,8/1/2012,914
51648,REGULAR AIR,6/1/2012,915
52035,REGULAR AIR,30-11-2009,916
52326,REGULAR AIR,8/8/2010,917
52737,EXPRESS AIR,9/11/2010,918
53216,REGULAR AIR,7/12/2012,919
54081,REGULAR AIR,12/3/2011,920
54560,REGULAR AIR,19-07-2009,921
54560,EXPRESS AIR,18-07-2009,922
54947,REGULAR AIR,23-02-2009,923
54947,REGULAR AIR,24-02-2009,924
55170,EXPRESS AIR,23-09-2012,925
55777,REGULAR AIR,11/11/2012,926
55777,EXPRESS AIR,12/11/2012,927
56001,EXPRESS AIR,16-04-2010,928
56640,REGULAR AIR,26-08-2011,929
59393,REGULAR AIR,21-11-2010,930
59712,EXPRESS AIR,17-06-2010,931
59905,REGULAR AIR,16-04-2012,932
59905,EXPRESS AIR,15-04-2012,933
322,REGULAR AIR,20-03-2012,934
962,REGULAR AIR,7/5/2009,935
962,DELIVERY TRUCK,7/5/2009,936
1221,REGULAR AIR,18-04-2012,937
1221,REGULAR AIR,20-04-2012,938
1445,REGULAR AIR,12/1/2011,939
1445,REGULAR AIR,11/1/2011,940
1799,DELIVERY TRUCK,8/3/2009,941
1799,REGULAR AIR,8/3/2009,942
2720,EXPRESS AIR,10/6/2010,943
3685,REGULAR AIR,17-01-2012,944
3687,REGULAR AIR,2/2/2010,945
3907,REGULAR AIR,18-08-2012,946
4067,REGULAR AIR,8/10/2012,947
4257,REGULAR AIR,26-03-2011,948
4261,DELIVERY TRUCK,3/10/2012,949
4261,REGULAR AIR,4/10/2012,950
4294,REGULAR AIR,16-08-2012,951
4642,REGULAR AIR,27-02-2011,952
4642,EXPRESS AIR,26-02-2011,953
4864,REGULAR AIR,14-11-2012,954
4996,REGULAR AIR,14-09-2012,955
5121,REGULAR AIR,11/5/2012,956
5346,REGULAR AIR,26-12-2010,957
5346,DELIVERY TRUCK,27-12-2010,958
5473,REGULAR AIR,26-03-2012,959
5698,REGULAR AIR,21-05-2009,960
6144,REGULAR AIR,24-06-2009,961
6144,DELIVERY TRUCK,22-06-2009,962
6374,EXPRESS AIR,8/8/2011,963
6374,REGULAR AIR,9/8/2011,964
7169,REGULAR AIR,28-03-2010,965
7427,REGULAR AIR,15-12-2012,966
7427,REGULAR AIR,16-12-2012,967
8229,DELIVERY TRUCK,9/12/2009,968
8229,REGULAR AIR,9/12/2009,969
8290,REGULAR AIR,11/12/2009,970
8515,REGULAR AIR,22-12-2010,971
8801,EXPRESS AIR,15-08-2012,972
8801,EXPRESS AIR,12/8/2012,973
8992,REGULAR AIR,13-11-2010,974
8992,REGULAR AIR,14-11-2010,975
9409,REGULAR AIR,7/5/2012,976
10306,REGULAR AIR,21-07-2010,977
10470,REGULAR AIR,9/5/2012,978
10819,REGULAR AIR,24-08-2010,979
10916,REGULAR AIR,10/3/2011,980
10944,REGULAR AIR,14-11-2011,981
11301,REGULAR AIR,22-03-2012,982
11332,REGULAR AIR,20-11-2009,983
11332,EXPRESS AIR,23-11-2009,984
11392,REGULAR AIR,7/9/2009,985
11745,REGULAR AIR,20-07-2012,986
11875,REGULAR AIR,21-08-2012,987
11907,DELIVERY TRUCK,23-08-2010,988
12129,DELIVERY TRUCK,28-12-2012,989
12579,REGULAR AIR,16-06-2011,990
12743,REGULAR AIR,25-06-2010,991
12902,REGULAR AIR,31-10-2010,992
13380,REGULAR AIR,15-07-2009,993
13606,REGULAR AIR,28-04-2009,994
13889,DELIVERY TRUCK,5/9/2011,995
13984,REGULAR AIR,24-09-2012,996
13986,REGULAR AIR,14-10-2011,997
14240,REGULAR AIR,18-02-2012,998
14276,REGULAR AIR,19-06-2009,999
14471,REGULAR AIR,26-05-2011,1000
14471,REGULAR AIR,28-05-2011,1001
14529,DELIVERY TRUCK,24-09-2010,1002
14529,REGULAR AIR,22-09-2010,1003
14948,DELIVERY TRUCK,29-05-2011,1004
16161,REGULAR AIR,29-07-2012,1005
16161,REGULAR AIR,30-07-2012,1006
16257,REGULAR AIR,6/5/2012,1007
16806,REGULAR AIR,18-06-2010,1008
16806,REGULAR AIR,19-06-2010,1009
17344,REGULAR AIR,21-07-2010,1010
17382,REGULAR AIR,5/7/2011,1011
17507,REGULAR AIR,12/6/2012,1012
17507,DELIVERY TRUCK,14-06-2012,1013
17702,EXPRESS AIR,13-04-2012,1014
17831,REGULAR AIR,26-10-2012,1015
17831,EXPRESS AIR,28-10-2012,1016
18179,REGULAR AIR,1/8/2009,1017
18179,REGULAR AIR,2/8/2009,1018
18179,REGULAR AIR,3/8/2009,1019
19044,REGULAR AIR,13-04-2012,1020
19044,REGULAR AIR,18-04-2012,1021
19462,REGULAR AIR,21-09-2011,1022
19936,REGULAR AIR,14-11-2012,1023
19972,REGULAR AIR,18-06-2012,1024
20038,REGULAR AIR,28-02-2010,1025
20389,DELIVERY TRUCK,13-08-2009,1026
20389,REGULAR AIR,13-08-2009,1027
20389,EXPRESS AIR,13-08-2009,1028
20422,REGULAR AIR,28-01-2009,1029
20676,REGULAR AIR,26-11-2012,1030
20807,DELIVERY TRUCK,23-07-2012,1031
20838,REGULAR AIR,11/4/2009,1032
20960,REGULAR AIR,23-11-2011,1033
20961,REGULAR AIR,16-01-2010,1034
21350,REGULAR AIR,25-02-2011,1035
21572,REGULAR AIR,15-02-2009,1036
21671,REGULAR AIR,18-06-2010,1037
22657,EXPRESS AIR,30-10-2011,1038
22657,REGULAR AIR,30-10-2011,1039
23207,REGULAR AIR,23-10-2010,1040
23940,REGULAR AIR,9/4/2011,1041
23940,DELIVERY TRUCK,11/4/2011,1042
24450,REGULAR AIR,11/7/2012,1043
24450,EXPRESS AIR,12/7/2012,1044
24580,REGULAR AIR,24-06-2012,1045
24580,REGULAR AIR,25-06-2012,1046
24833,DELIVERY TRUCK,18-07-2010,1047
24933,DELIVERY TRUCK,28-07-2009,1048
24933,REGULAR AIR,28-07-2009,1049
25031,REGULAR AIR,25-08-2009,1050
25031,REGULAR AIR,24-08-2009,1051
25633,DELIVERY TRUCK,6/8/2011,1052
25635,EXPRESS AIR,30-05-2012,1053
25635,REGULAR AIR,30-05-2012,1054
25830,REGULAR AIR,6/5/2010,1055
25830,REGULAR AIR,11/5/2010,1056
26342,REGULAR AIR,27-10-2009,1057
26342,REGULAR AIR,23-10-2009,1058
26342,REGULAR AIR,25-10-2009,1059
26368,REGULAR AIR,17-07-2010,1060
26372,REGULAR AIR,16-07-2009,1061
26756,REGULAR AIR,10/5/2012,1062
26756,REGULAR AIR,12/5/2012,1063
26851,REGULAR AIR,26-07-2011,1064
26981,REGULAR AIR,30-08-2012,1065
26981,REGULAR AIR,31-08-2012,1066
27298,REGULAR AIR,23-11-2011,1067
27298,REGULAR AIR,24-11-2011,1068
27330,REGULAR AIR,16-09-2009,1069
27330,DELIVERY TRUCK,25-09-2009,1070
27781,REGULAR AIR,17-09-2011,1071
28225,REGULAR AIR,22-01-2009,1072
28389,REGULAR AIR,4/11/2009,1073
28389,DELIVERY TRUCK,4/11/2009,1074
28389,DELIVERY TRUCK,5/11/2009,1075
28898,REGULAR AIR,28-05-2011,1076
28901,REGULAR AIR,12/6/2012,1077
29185,REGULAR AIR,21-01-2010,1078
29185,EXPRESS AIR,22-01-2010,1079
29408,DELIVERY TRUCK,3/5/2010,1080
29985,EXPRESS AIR,12/7/2012,1081
29986,REGULAR AIR,3/7/2011,1082
30147,REGULAR AIR,19-06-2012,1083
30149,REGULAR AIR,13-12-2010,1084
30149,DELIVERY TRUCK,14-12-2010,1085
30149,REGULAR AIR,15-12-2010,1086
30310,REGULAR AIR,28-04-2012,1087
31426,REGULAR AIR,9/8/2009,1088
31872,EXPRESS AIR,10/9/2010,1089
31872,DELIVERY TRUCK,10/9/2010,1090
31874,EXPRESS AIR,15-09-2012,1091
31874,DELIVERY TRUCK,15-09-2012,1092
31938,DELIVERY TRUCK,28-07-2011,1093
31938,REGULAR AIR,29-07-2011,1094
32582,EXPRESS AIR,26-06-2009,1095
32611,REGULAR AIR,29-08-2009,1096
32611,DELIVERY TRUCK,28-08-2009,1097
32611,EXPRESS AIR,28-08-2009,1098
32611,REGULAR AIR,27-08-2009,1099
32901,REGULAR AIR,11/1/2011,1100
33284,REGULAR AIR,2/4/2012,1101
33287,DELIVERY TRUCK,25-04-2011,1102
33732,REGULAR AIR,29-08-2009,1103
34435,REGULAR AIR,7/8/2009,1104
34852,REGULAR AIR,9/9/2012,1105
35649,REGULAR AIR,11/10/2011,1106
36480,REGULAR AIR,23-08-2010,1107
36803,REGULAR AIR,6/8/2012,1108
36803,EXPRESS AIR,6/8/2012,1109
36805,REGULAR AIR,16-12-2010,1110
36805,EXPRESS AIR,16-12-2010,1111
36834,DELIVERY TRUCK,26-12-2009,1112
37410,DELIVERY TRUCK,14-10-2010,1113
37729,REGULAR AIR,15-01-2009,1114
37988,REGULAR AIR,5/4/2011,1115
38690,REGULAR AIR,24-01-2012,1116
38758,REGULAR AIR,26-09-2011,1117
39332,EXPRESS AIR,10/10/2011,1118
39745,DELIVERY TRUCK,5/5/2011,1119
40134,REGULAR AIR,16-10-2011,1120
40134,REGULAR AIR,13-10-2011,1121
40134,REGULAR AIR,14-10-2011,1122
40164,REGULAR AIR,12/4/2010,1123
40608,REGULAR AIR,21-08-2012,1124
40608,REGULAR AIR,20-08-2012,1125
40801,REGULAR AIR,1/7/2012,1126
40965,REGULAR AIR,21-11-2009,1127
41286,REGULAR AIR,17-09-2012,1128
41412,REGULAR AIR,19-09-2009,1129
41569,REGULAR AIR,23-07-2010,1130
41633,DELIVERY TRUCK,9/11/2010,1131
41895,REGULAR AIR,12/1/2011,1132
42112,REGULAR AIR,26-12-2010,1133
42177,REGULAR AIR,31-05-2012,1134
42177,REGULAR AIR,2/6/2012,1135
42339,REGULAR AIR,12/2/2009,1136
42342,REGULAR AIR,5/9/2009,1137
42947,REGULAR AIR,28-08-2010,1138
43079,REGULAR AIR,22-07-2009,1139
43111,REGULAR AIR,13-09-2011,1140
43140,REGULAR AIR,20-03-2009,1141
44098,REGULAR AIR,31-01-2010,1142
44451,EXPRESS AIR,13-09-2011,1143
45059,EXPRESS AIR,4/2/2011,1144
45059,EXPRESS AIR,5/2/2011,1145
45155,REGULAR AIR,22-02-2011,1146
45155,REGULAR AIR,15-02-2011,1147
45317,REGULAR AIR,8/3/2012,1148
45731,EXPRESS AIR,11/8/2009,1149
45731,REGULAR AIR,12/8/2009,1150
46849,REGULAR AIR,14-12-2010,1151
47108,REGULAR AIR,16-10-2009,1152
47108,REGULAR AIR,17-10-2009,1153
47108,EXPRESS AIR,18-10-2009,1154
47108,EXPRESS AIR,16-10-2009,1155
47520,REGULAR AIR,9/10/2009,1156
47520,DELIVERY TRUCK,9/10/2009,1157
47527,DELIVERY TRUCK,18-09-2010,1158
47713,REGULAR AIR,3/7/2009,1159
47750,REGULAR AIR,15-06-2010,1160
48452,DELIVERY TRUCK,11/10/2010,1161
48452,REGULAR AIR,9/10/2010,1162
48452,REGULAR AIR,10/10/2010,1163
48452,REGULAR AIR,11/10/2010,1164
49088,REGULAR AIR,24-09-2009,1165
49088,EXPRESS AIR,24-09-2009,1166
49088,REGULAR AIR,25-09-2009,1167
49223,REGULAR AIR,2/10/2011,1168
49634,REGULAR AIR,24-03-2012,1169
49987,DELIVERY TRUCK,22-01-2011,1170
50208,EXPRESS AIR,23-01-2011,1171
50338,REGULAR AIR,25-03-2009,1172
50945,REGULAR AIR,9/1/2011,1173
51462,EXPRESS AIR,24-06-2011,1174
51494,REGULAR AIR,5/8/2011,1175
51525,EXPRESS AIR,9/11/2011,1176
51525,REGULAR AIR,9/11/2011,1177
52933,EXPRESS AIR,2/9/2010,1178
53025,REGULAR AIR,18-03-2010,1179
53894,REGULAR AIR,8/7/2009,1180
53894,EXPRESS AIR,7/7/2009,1181
53953,REGULAR AIR,28-03-2009,1182
54304,REGULAR AIR,19-02-2010,1183
55075,DELIVERY TRUCK,4/2/2011,1184
55268,EXPRESS AIR,18-03-2012,1185
55367,DELIVERY TRUCK,11/1/2009,1186
55367,REGULAR AIR,12/1/2009,1187
56321,REGULAR AIR,18-04-2010,1188
56610,EXPRESS AIR,7/3/2010,1189
56740,REGULAR AIR,23-10-2012,1190
56901,REGULAR AIR,13-09-2009,1191
57314,EXPRESS AIR,16-10-2010,1192
57314,REGULAR AIR,19-10-2010,1193
57376,REGULAR AIR,21-06-2011,1194
57376,REGULAR AIR,19-06-2011,1195
57671,REGULAR AIR,8/11/2012,1196
57700,REGULAR AIR,12/11/2011,1197
58407,REGULAR AIR,9/5/2011,1198
58593,REGULAR AIR,9/9/2011,1199
58884,REGULAR AIR,26-03-2011,1200
58884,DELIVERY TRUCK,26-03-2011,1201
58913,REGULAR AIR,13-05-2010,1202
58978,REGULAR AIR,13-02-2012,1203
229,REGULAR AIR,30-12-2010,1204
706,REGULAR AIR,10/9/2011,1205
1285,DELIVERY TRUCK,31-05-2012,1206
1285,DELIVERY TRUCK,1/6/2012,1207
1313,REGULAR AIR,14-09-2009,1208
1346,DELIVERY TRUCK,19-06-2012,1209
1699,REGULAR AIR,23-03-2011,1210
2208,REGULAR AIR,2/5/2011,1211
2208,REGULAR AIR,1/5/2011,1212
2656,DELIVERY TRUCK,4/5/2010,1213
2656,REGULAR AIR,5/5/2010,1214
3361,REGULAR AIR,22-08-2012,1215
3361,REGULAR AIR,23-08-2012,1216
3393,EXPRESS AIR,4/7/2011,1217
3393,REGULAR AIR,3/7/2011,1218
4487,REGULAR AIR,23-02-2010,1219
4579,REGULAR AIR,1/12/2011,1220
5061,REGULAR AIR,15-08-2010,1221
5092,DELIVERY TRUCK,29-10-2011,1222
5092,REGULAR AIR,3/11/2011,1223
5511,EXPRESS AIR,29-11-2009,1224
5511,REGULAR AIR,29-11-2009,1225
5799,DELIVERY TRUCK,4/8/2011,1226
5890,EXPRESS AIR,4/11/2012,1227
6596,DELIVERY TRUCK,26-07-2011,1228
7015,REGULAR AIR,14-10-2010,1229
7015,EXPRESS AIR,13-10-2010,1230
7106,REGULAR AIR,12/5/2012,1231
8007,REGULAR AIR,11/2/2012,1232
8257,DELIVERY TRUCK,22-03-2009,1233
8257,REGULAR AIR,26-03-2009,1234
8257,REGULAR AIR,29-03-2009,1235
8773,REGULAR AIR,22-10-2011,1236
9057,REGULAR AIR,4/11/2009,1237
9285,REGULAR AIR,4/1/2009,1238
9861,REGULAR AIR,1/11/2012,1239
9922,DELIVERY TRUCK,4/4/2011,1240
9923,REGULAR AIR,5/10/2009,1241
9923,DELIVERY TRUCK,6/10/2009,1242
9925,EXPRESS AIR,2/2/2012,1243
9925,REGULAR AIR,1/2/2012,1244
10593,REGULAR AIR,13-02-2012,1245
10593,REGULAR AIR,14-02-2012,1246
11969,REGULAR AIR,20-01-2012,1247
11969,DELIVERY TRUCK,21-01-2012,1248
12228,DELIVERY TRUCK,28-06-2009,1249
12228,REGULAR AIR,25-06-2009,1250
12355,REGULAR AIR,30-05-2011,1251
12389,REGULAR AIR,6/8/2009,1252
12389,REGULAR AIR,5/8/2009,1253
12710,REGULAR AIR,17-08-2010,1254
13636,DELIVERY TRUCK,26-01-2009,1255
14021,EXPRESS AIR,8/3/2011,1256
14338,DELIVERY TRUCK,7/2/2010,1257
14406,REGULAR AIR,10/3/2010,1258
14406,DELIVERY TRUCK,10/3/2010,1259
14406,EXPRESS AIR,10/3/2010,1260
15878,REGULAR AIR,6/11/2010,1261
16133,REGULAR AIR,27-09-2009,1262
16612,DELIVERY TRUCK,14-02-2009,1263
16612,REGULAR AIR,15-02-2009,1264
16967,REGULAR AIR,21-08-2011,1265
16967,REGULAR AIR,19-08-2011,1266
18432,REGULAR AIR,12/3/2011,1267
18432,EXPRESS AIR,12/3/2011,1268
18432,DELIVERY TRUCK,14-03-2011,1269
18432,EXPRESS AIR,14-03-2011,1270
18464,DELIVERY TRUCK,30-03-2012,1271
18464,DELIVERY TRUCK,28-03-2012,1272
18464,REGULAR AIR,30-03-2012,1273
18754,DELIVERY TRUCK,27-09-2009,1274
18754,REGULAR AIR,26-09-2009,1275
19905,REGULAR AIR,14-08-2012,1276
19905,DELIVERY TRUCK,14-08-2012,1277
20256,REGULAR AIR,5/2/2012,1278
20386,REGULAR AIR,27-02-2010,1279
20455,EXPRESS AIR,29-06-2010,1280
20642,REGULAR AIR,20-05-2012,1281
