"Order_ID";"Ship_Mode";"Ship_Date";"Ship_id";"ship_date_trimmed";"dd";"mm";"yyyy";"ddmmyyyy"
32193;"REGULAR AIR";"25-10-2010";275;"25-10-2010";"25";"10";"2010";"25-10-2010"
32229;"REGULAR AIR";"30-08-2010";276;"30-08-2010";"30";"08";"2010";"30-08-2010"
32229;"REGULAR AIR";"31-08-2010";277;"31-08-2010";"31";"08";"2010";"31-08-2010"
32743;"REGULAR AIR";"09-05-2010";278;"09-05-2010";"09";"05";"2010";"09-05-2010"
32806;"REGULAR AIR";"22-06-2011";279;"22-06-2011";"22";"06";"2011";"22-06-2011"
33123;"DELIVERY TRUCK";"26-11-2010";280;"26-11-2010";"26";"11";"2010";"26-11-2010"
33159;"REGULAR AIR";"29-04-2012";281;"29-04-2012";"29";"04";"2012";"29-04-2012"
33186;"REGULAR AIR";"30-08-2012";282;"30-08-2012";"30";"08";"2012";"30-08-2012"
33377;"REGULAR AIR";"02-08-2011";283;"02-08-2011";"02";"08";"2011";"02-08-2011"
33377;"REGULAR AIR";"01-08-2011";284;"01-08-2011";"01";"08";"2011";"01-08-2011"
33444;"REGULAR AIR";"07-10-2012";285;"07-10-2012";"07";"10";"2012";"07-10-2012"
33444;"REGULAR AIR";"08-10-2012";286;"08-10-2012";"08";"10";"2012";"08-10-2012"
33703;"REGULAR AIR";"07-02-2010";287;"07-02-2010";"07";"02";"2010";"07-02-2010"
33703;"EXPRESS AIR";"08-02-2010";288;"08-02-2010";"08";"02";"2010";"08-02-2010"
33734;"REGULAR AIR";"18-10-2011";289;"18-10-2011";"18";"10";"2011";"18-10-2011"
33888;"REGULAR AIR";"23-08-2009";290;"23-08-2009";"23";"08";"2009";"23-08-2009"
33888;"REGULAR AIR";"21-08-2009";291;"21-08-2009";"21";"08";"2009";"21-08-2009"
33888;"DELIVERY TRUCK";"22-08-2009";292;"22-08-2009";"22";"08";"2009";"22-08-2009"
33894;"REGULAR AIR";"17-06-2010";293;"17-06-2010";"17";"06";"2010";"17-06-2010"
33894;"REGULAR AIR";"15-06-2010";294;"15-06-2010";"15";"06";"2010";"15-06-2010"
33894;"REGULAR AIR";"16-06-2010";295;"16-06-2010";"16";"06";"2010";"16-06-2010"
33894;"EXPRESS AIR";"16-06-2010";296;"16-06-2010";"16";"06";"2010";"16-06-2010"
33922;"DELIVERY TRUCK";"27-02-2010";297;"27-02-2010";"27";"02";"2010";"27-02-2010"
34177;"REGULAR AIR";"18-08-2009";298;"18-08-2009";"18";"08";"2009";"18-08-2009"
34177;"REGULAR AIR";"16-08-2009";299;"16-08-2009";"16";"08";"2009";"16-08-2009"
34215;"REGULAR AIR";"15-05-2011";300;"15-05-2011";"15";"05";"2011";"15-05-2011"
34246;"REGULAR AIR";"08-10-2010";301;"08-10-2010";"08";"10";"2010";"08-10-2010"
34246;"REGULAR AIR";"09-10-2010";302;"09-10-2010";"09";"10";"2010";"09-10-2010"
34631;"REGULAR AIR";"24-10-2009";303;"24-10-2009";"24";"10";"2009";"24-10-2009"
34631;"REGULAR AIR";"25-10-2009";304;"25-10-2009";"25";"10";"2009";"25-10-2009"
35047;"REGULAR AIR";"11-06-2010";305;"11-06-2010";"11";"06";"2010";"11-06-2010"
35266;"REGULAR AIR";"10-01-2011";306;"10-01-2011";"10";"01";"2011";"10-01-2011"
35266;"DELIVERY TRUCK";"12-01-2011";307;"12-01-2011";"12";"01";"2011";"12-01-2011"
35847;"EXPRESS AIR";"30-01-2009";308;"30-01-2009";"30";"01";"2009";"30-01-2009"
36001;"REGULAR AIR";"30-03-2011";309;"30-03-2011";"30";"03";"2011";"30-03-2011"
36001;"REGULAR AIR";"01-04-2011";310;"01-04-2011";"01";"04";"2011";"01-04-2011"
36134;"REGULAR AIR";"22-11-2010";311;"22-11-2010";"22";"11";"2010";"22-11-2010"
36135;"REGULAR AIR";"31-05-2011";312;"31-05-2011";"31";"05";"2011";"31-05-2011"
36644;"REGULAR AIR";"14-05-2012";313;"14-05-2012";"14";"05";"2012";"14-05-2012"
36646;"EXPRESS AIR";"09-06-2010";314;"09-06-2010";"09";"06";"2010";"09-06-2010"
36707;"REGULAR AIR";"30-11-2009";315;"30-11-2009";"30";"11";"2009";"30-11-2009"
37253;"REGULAR AIR";"01-09-2012";316;"01-09-2012";"01";"09";"2012";"01-09-2012"
37541;"REGULAR AIR";"28-02-2010";317;"28-02-2010";"28";"02";"2010";"28-02-2010"
37541;"EXPRESS AIR";"27-02-2010";318;"27-02-2010";"27";"02";"2010";"27-02-2010"
37634;"REGULAR AIR";"22-05-2012";319;"22-05-2012";"22";"05";"2012";"22-05-2012"
37793;"REGULAR AIR";"09-11-2009";320;"09-11-2009";"09";"11";"2009";"09-11-2009"
37860;"REGULAR AIR";"29-08-2010";321;"29-08-2010";"29";"08";"2010";"29-08-2010"
38884;"REGULAR AIR";"18-08-2012";322;"18-08-2012";"18";"08";"2012";"18-08-2012"
38884;"DELIVERY TRUCK";"18-08-2012";323;"18-08-2012";"18";"08";"2012";"18-08-2012"
39364;"REGULAR AIR";"10-11-2012";324;"10-11-2012";"10";"11";"2012";"10-11-2012"
39364;"REGULAR AIR";"11-11-2012";325;"11-11-2012";"11";"11";"2012";"11-11-2012"
39457;"DELIVERY TRUCK";"02-06-2011";326;"02-06-2011";"02";"06";"2011";"02-06-2011"
39683;"REGULAR AIR";"13-08-2011";327;"13-08-2011";"13";"08";"2011";"13-08-2011"
39683;"REGULAR AIR";"11-08-2011";328;"11-08-2011";"11";"08";"2011";"11-08-2011"
39683;"REGULAR AIR";"12-08-2011";329;"12-08-2011";"12";"08";"2011";"12-08-2011"
39846;"REGULAR AIR";"06-03-2009";330;"06-03-2009";"06";"03";"2009";"06-03-2009"
40036;"REGULAR AIR";"08-06-2010";331;"08-06-2010";"08";"06";"2010";"08-06-2010"
40067;"REGULAR AIR";"19-02-2012";332;"19-02-2012";"19";"02";"2012";"19-02-2012"
40132;"DELIVERY TRUCK";"29-02-2012";333;"29-02-2012";"29";"02";"2012";"29-02-2012"
40132;"REGULAR AIR";"02-03-2012";334;"02-03-2012";"02";"03";"2012";"02-03-2012"
40160;"REGULAR AIR";"16-10-2009";335;"16-10-2009";"16";"10";"2009";"16-10-2009"
40518;"REGULAR AIR";"14-03-2009";336;"14-03-2009";"14";"03";"2009";"14-03-2009"
40804;"DELIVERY TRUCK";"14-03-2010";337;"14-03-2010";"14";"03";"2010";"14-03-2010"
40902;"REGULAR AIR";"09-07-2009";338;"09-07-2009";"09";"07";"2009";"09-07-2009"
41063;"REGULAR AIR";"23-11-2012";339;"23-11-2012";"23";"11";"2012";"23-11-2012"
41063;"REGULAR AIR";"28-11-2012";340;"28-11-2012";"28";"11";"2012";"28-11-2012"
41153;"REGULAR AIR";"03-03-2009";341;"03-03-2009";"03";"03";"2009";"03-03-2009"
41184;"REGULAR AIR";"24-09-2011";342;"24-09-2011";"24";"09";"2011";"24-09-2011"
41409;"REGULAR AIR";"23-07-2011";343;"23-07-2011";"23";"07";"2011";"23-07-2011"
41696;"EXPRESS AIR";"15-07-2009";344;"15-07-2009";"15";"07";"2009";"15-07-2009"
42209;"REGULAR AIR";"29-03-2010";345;"29-03-2010";"29";"03";"2010";"29-03-2010"
42209;"REGULAR AIR";"01-04-2010";346;"01-04-2010";"01";"04";"2010";"01-04-2010"
42561;"EXPRESS AIR";"08-02-2010";347;"08-02-2010";"08";"02";"2010";"08-02-2010"
42564;"DELIVERY TRUCK";"19-09-2012";348;"19-09-2012";"19";"09";"2012";"19-09-2012"
42695;"REGULAR AIR";"24-12-2010";349;"24-12-2010";"24";"12";"2010";"24-12-2010"
42981;"REGULAR AIR";"01-06-2009";350;"01-06-2009";"01";"06";"2009";"01-06-2009"
43109;"REGULAR AIR";"22-12-2012";351;"22-12-2012";"22";"12";"2012";"22-12-2012"
43203;"REGULAR AIR";"16-02-2012";352;"16-02-2012";"16";"02";"2012";"16-02-2012"
43236;"REGULAR AIR";"05-07-2010";353;"05-07-2010";"05";"07";"2010";"05-07-2010"
43267;"EXPRESS AIR";"18-05-2011";354;"18-05-2011";"18";"05";"2011";"18-05-2011"
43329;"REGULAR AIR";"10-03-2010";355;"10-03-2010";"10";"03";"2010";"10-03-2010"
43330;"REGULAR AIR";"28-04-2009";356;"28-04-2009";"28";"04";"2009";"28-04-2009"
43364;"REGULAR AIR";"10-04-2012";357;"10-04-2012";"10";"04";"2012";"10-04-2012"
43392;"REGULAR AIR";"02-01-2011";358;"02-01-2011";"02";"01";"2011";"02-01-2011"
43781;"REGULAR AIR";"02-02-2010";359;"02-02-2010";"02";"02";"2010";"02-02-2010"
43781;"EXPRESS AIR";"03-02-2010";360;"03-02-2010";"03";"02";"2010";"03-02-2010"
44071;"REGULAR AIR";"16-04-2012";361;"16-04-2012";"16";"04";"2012";"16-04-2012"
44519;"REGULAR AIR";"20-05-2010";362;"20-05-2010";"20";"05";"2010";"20-05-2010"
44519;"DELIVERY TRUCK";"20-05-2010";363;"20-05-2010";"20";"05";"2010";"20-05-2010"
44708;"REGULAR AIR";"28-07-2009";364;"28-07-2009";"28";"07";"2009";"28-07-2009"
44772;"EXPRESS AIR";"02-04-2009";365;"02-04-2009";"02";"04";"2009";"02-04-2009"
44839;"EXPRESS AIR";"13-06-2012";366;"13-06-2012";"13";"06";"2012";"13-06-2012"
45217;"REGULAR AIR";"02-09-2010";367;"02-09-2010";"02";"09";"2010";"02-09-2010"
45440;"DELIVERY TRUCK";"11-08-2012";368;"11-08-2012";"11";"08";"2012";"11-08-2012"
45766;"REGULAR AIR";"09-05-2010";369;"09-05-2010";"09";"05";"2010";"09-05-2010"
45766;"REGULAR AIR";"08-05-2010";370;"08-05-2010";"08";"05";"2010";"08-05-2010"
45861;"REGULAR AIR";"25-08-2011";371;"25-08-2011";"25";"08";"2011";"25-08-2011"
45957;"REGULAR AIR";"23-09-2010";372;"23-09-2010";"23";"09";"2010";"23-09-2010"
46912;"REGULAR AIR";"30-06-2012";373;"30-06-2012";"30";"06";"2012";"30-06-2012"
46980;"REGULAR AIR";"17-01-2011";374;"17-01-2011";"17";"01";"2011";"17-01-2011"
47460;"REGULAR AIR";"12-10-2010";375;"12-10-2010";"12";"10";"2010";"12-10-2010"
47462;"REGULAR AIR";"11-06-2011";376;"11-06-2011";"11";"06";"2011";"11-06-2011"
47620;"REGULAR AIR";"05-07-2012";377;"05-07-2012";"05";"07";"2012";"05-07-2012"
47749;"REGULAR AIR";"16-03-2010";378;"16-03-2010";"16";"03";"2010";"16-03-2010"
47873;"REGULAR AIR";"15-11-2010";379;"15-11-2010";"15";"11";"2010";"15-11-2010"
47943;"REGULAR AIR";"14-11-2009";380;"14-11-2009";"14";"11";"2009";"14-11-2009"
47943;"REGULAR AIR";"15-11-2009";381;"15-11-2009";"15";"11";"2009";"15-11-2009"
48101;"REGULAR AIR";"14-09-2011";382;"14-09-2011";"14";"09";"2011";"14-09-2011"
48295;"REGULAR AIR";"25-11-2009";383;"25-11-2009";"25";"11";"2009";"25-11-2009"
48839;"REGULAR AIR";"12-07-2010";384;"12-07-2010";"12";"07";"2010";"12-07-2010"
49154;"REGULAR AIR";"07-03-2009";385;"07-03-2009";"07";"03";"2009";"07-03-2009"
49921;"DELIVERY TRUCK";"21-02-2011";386;"21-02-2011";"21";"02";"2011";"21-02-2011"
49921;"REGULAR AIR";"19-02-2011";387;"19-02-2011";"19";"02";"2011";"19-02-2011"
49952;"EXPRESS AIR";"20-11-2011";388;"20-11-2011";"20";"11";"2011";"20-11-2011"
50117;"REGULAR AIR";"05-06-2011";389;"05-06-2011";"05";"06";"2011";"05-06-2011"
50278;"REGULAR AIR";"25-05-2010";390;"25-05-2010";"25";"05";"2010";"25-05-2010"
50278;"DELIVERY TRUCK";"27-05-2010";391;"27-05-2010";"27";"05";"2010";"27-05-2010"
50374;"REGULAR AIR";"31-05-2009";392;"31-05-2009";"31";"05";"2009";"31-05-2009"
50565;"REGULAR AIR";"30-08-2012";393;"30-08-2012";"30";"08";"2012";"30-08-2012"
50688;"REGULAR AIR";"17-12-2011";394;"17-12-2011";"17";"12";"2011";"17-12-2011"
50754;"REGULAR AIR";"10-12-2009";395;"10-12-2009";"10";"12";"2009";"10-12-2009"
50914;"REGULAR AIR";"03-07-2012";396;"03-07-2012";"03";"07";"2012";"03-07-2012"
51169;"REGULAR AIR";"26-12-2010";397;"26-12-2010";"26";"12";"2010";"26-12-2010"
51938;"REGULAR AIR";"21-05-2011";398;"21-05-2011";"21";"05";"2011";"21-05-2011"
51970;"DELIVERY TRUCK";"13-01-2012";399;"13-01-2012";"13";"01";"2012";"13-01-2012"
51971;"REGULAR AIR";"05-10-2011";400;"05-10-2011";"05";"10";"2011";"05-10-2011"
52193;"EXPRESS AIR";"07-03-2010";401;"07-03-2010";"07";"03";"2010";"07-03-2010"
52193;"REGULAR AIR";"07-03-2010";402;"07-03-2010";"07";"03";"2010";"07-03-2010"
52321;"REGULAR AIR";"07-11-2011";403;"07-11-2011";"07";"11";"2011";"07-11-2011"
52321;"DELIVERY TRUCK";"05-11-2011";404;"05-11-2011";"05";"11";"2011";"05-11-2011"
52386;"DELIVERY TRUCK";"07-01-2009";405;"07-01-2009";"07";"01";"2009";"07-01-2009"
52807;"REGULAR AIR";"27-11-2010";406;"27-11-2010";"27";"11";"2010";"27-11-2010"
52929;"EXPRESS AIR";"09-04-2011";407;"09-04-2011";"09";"04";"2011";"09-04-2011"
52929;"REGULAR AIR";"09-04-2011";408;"09-04-2011";"09";"04";"2011";"09-04-2011"
52964;"REGULAR AIR";"01-04-2010";409;"01-04-2010";"01";"04";"2010";"01-04-2010"
53156;"REGULAR AIR";"11-03-2012";410;"11-03-2012";"11";"03";"2012";"11-03-2012"
53511;"REGULAR AIR";"22-02-2009";411;"22-02-2009";"22";"02";"2009";"22-02-2009"
53511;"REGULAR AIR";"21-02-2009";412;"21-02-2009";"21";"02";"2009";"21-02-2009"
53797;"DELIVERY TRUCK";"01-10-2009";413;"01-10-2009";"01";"10";"2009";"01-10-2009"
53990;"REGULAR AIR";"02-11-2012";414;"02-11-2012";"02";"11";"2012";"02-11-2012"
54083;"DELIVERY TRUCK";"23-07-2011";415;"23-07-2011";"23";"07";"2011";"23-07-2011"
54274;"REGULAR AIR";"25-11-2010";416;"25-11-2010";"25";"11";"2010";"25-11-2010"
54276;"REGULAR AIR";"07-02-2010";417;"07-02-2010";"07";"02";"2010";"07-02-2010"
54528;"REGULAR AIR";"06-01-2011";418;"06-01-2011";"06";"01";"2011";"06-01-2011"
54567;"REGULAR AIR";"04-08-2009";419;"04-08-2009";"04";"08";"2009";"04-08-2009"
54628;"REGULAR AIR";"06-06-2010";420;"06-06-2010";"06";"06";"2010";"06-06-2010"
55298;"DELIVERY TRUCK";"03-08-2009";421;"03-08-2009";"03";"08";"2009";"03-08-2009"
55363;"REGULAR AIR";"30-12-2010";422;"30-12-2010";"30";"12";"2010";"30-12-2010"
55366;"REGULAR AIR";"11-10-2012";423;"11-10-2012";"11";"10";"2012";"11-10-2012"
55715;"EXPRESS AIR";"04-04-2011";424;"04-04-2011";"04";"04";"2011";"04-04-2011"
55875;"REGULAR AIR";"28-11-2009";425;"28-11-2009";"28";"11";"2009";"28-11-2009"
55875;"REGULAR AIR";"25-11-2009";426;"25-11-2009";"25";"11";"2009";"25-11-2009"
56453;"DELIVERY TRUCK";"12-04-2012";427;"12-04-2012";"12";"04";"2012";"12-04-2012"
57127;"REGULAR AIR";"18-02-2010";428;"18-02-2010";"18";"02";"2010";"18-02-2010"
57344;"REGULAR AIR";"26-09-2010";429;"26-09-2010";"26";"09";"2010";"26-09-2010"
57509;"EXPRESS AIR";"21-02-2009";430;"21-02-2009";"21";"02";"2009";"21-02-2009"
57509;"DELIVERY TRUCK";"26-02-2009";431;"26-02-2009";"26";"02";"2009";"26-02-2009"
57600;"REGULAR AIR";"13-11-2012";432;"13-11-2012";"13";"11";"2012";"13-11-2012"
58055;"REGULAR AIR";"29-10-2011";433;"29-10-2011";"29";"10";"2011";"29-10-2011"
58144;"REGULAR AIR";"23-12-2009";434;"23-12-2009";"23";"12";"2009";"23-12-2009"
58150;"REGULAR AIR";"07-05-2010";435;"07-05-2010";"07";"05";"2010";"07-05-2010"
58340;"REGULAR AIR";"09-01-2011";436;"09-01-2011";"09";"01";"2011";"09-01-2011"
58368;"REGULAR AIR";"11-07-2012";437;"11-07-2012";"11";"07";"2012";"11-07-2012"
58368;"REGULAR AIR";"10-07-2012";438;"10-07-2012";"10";"07";"2012";"10-07-2012"
58368;"EXPRESS AIR";"09-07-2012";439;"09-07-2012";"09";"07";"2012";"09-07-2012"
58434;"REGULAR AIR";"10-03-2009";440;"10-03-2009";"10";"03";"2009";"10-03-2009"
58626;"DELIVERY TRUCK";"01-01-2012";441;"01-01-2012";"01";"01";"2012";"01-01-2012"
58626;"DELIVERY TRUCK";"02-01-2012";442;"02-01-2012";"02";"01";"2012";"02-01-2012"
58626;"REGULAR AIR";"31-12-2011";443;"31-12-2011";"31";"12";"2011";"31-12-2011"
58688;"REGULAR AIR";"31-03-2009";444;"31-03-2009";"31";"03";"2009";"31-03-2009"
59045;"REGULAR AIR";"15-02-2011";445;"15-02-2011";"15";"02";"2011";"15-02-2011"
59047;"REGULAR AIR";"28-01-2011";446;"28-01-2011";"28";"01";"2011";"28-01-2011"
59047;"REGULAR AIR";"30-01-2011";447;"30-01-2011";"30";"01";"2011";"30-01-2011"
59202;"REGULAR AIR";"08-09-2012";448;"08-09-2012";"08";"09";"2012";"08-09-2012"
59202;"REGULAR AIR";"09-09-2012";449;"09-09-2012";"09";"09";"2012";"09-09-2012"
59207;"DELIVERY TRUCK";"18-05-2009";450;"18-05-2009";"18";"05";"2009";"18-05-2009"
59234;"REGULAR AIR";"02-08-2012";451;"02-08-2012";"02";"08";"2012";"02-08-2012"
59234;"DELIVERY TRUCK";"03-08-2012";452;"03-08-2012";"03";"08";"2012";"03-08-2012"
59395;"EXPRESS AIR";"24-04-2012";453;"24-04-2012";"24";"04";"2012";"24-04-2012"
59558;"REGULAR AIR";"19-07-2012";454;"19-07-2012";"19";"07";"2012";"19-07-2012"
59585;"REGULAR AIR";"23-09-2012";455;"23-09-2012";"23";"09";"2012";"23-09-2012"
59651;"REGULAR AIR";"22-05-2010";456;"22-05-2010";"22";"05";"2010";"22-05-2010"
645;"REGULAR AIR";"04-12-2009";457;"04-12-2009";"04";"12";"2009";"04-12-2009"
769;"DELIVERY TRUCK";"02-06-2010";458;"02-06-2010";"02";"06";"2010";"02-06-2010"
773;"REGULAR AIR";"26-09-2010";459;"26-09-2010";"26";"09";"2010";"26-09-2010"
1187;"REGULAR AIR";"20-11-2012";460;"20-11-2012";"20";"11";"2012";"20-11-2012"
2339;"REGULAR AIR";"16-12-2010";461;"16-12-2010";"16";"12";"2010";"16-12-2010"
3521;"REGULAR AIR";"27-10-2012";462;"27-10-2012";"27";"10";"2012";"27-10-2012"
4007;"REGULAR AIR";"18-06-2010";463;"18-06-2010";"18";"06";"2010";"18-06-2010"
4416;"REGULAR AIR";"03-07-2012";464;"03-07-2012";"03";"07";"2012";"03-07-2012"
4454;"REGULAR AIR";"06-02-2009";465;"06-02-2009";"06";"02";"2009";"06-02-2009"
5153;"EXPRESS AIR";"27-08-2011";466;"27-08-2011";"27";"08";"2011";"27-08-2011"
5446;"REGULAR AIR";"27-06-2009";467;"27-06-2009";"27";"06";"2009";"27-06-2009"
8131;"REGULAR AIR";"03-05-2010";468;"03-05-2010";"03";"05";"2010";"03-05-2010"
8994;"REGULAR AIR";"09-04-2009";469;"09-04-2009";"09";"04";"2009";"09-04-2009"
9027;"REGULAR AIR";"11-09-2011";470;"11-09-2011";"11";"09";"2011";"11-09-2011"
9216;"DELIVERY TRUCK";"16-04-2011";471;"16-04-2011";"16";"04";"2011";"16-04-2011"
9537;"DELIVERY TRUCK";"15-02-2011";472;"15-02-2011";"15";"02";"2011";"15-02-2011"
9537;"REGULAR AIR";"15-02-2011";473;"15-02-2011";"15";"02";"2011";"15-02-2011"
9574;"REGULAR AIR";"31-07-2011";474;"31-07-2011";"31";"07";"2011";"31-07-2011"
10435;"REGULAR AIR";"12-08-2010";475;"12-08-2010";"12";"08";"2010";"12-08-2010"
10435;"REGULAR AIR";"11-08-2010";476;"11-08-2010";"11";"08";"2010";"11-08-2010"
10851;"REGULAR AIR";"06-04-2009";477;"06-04-2009";"06";"04";"2009";"06-04-2009"
10852;"REGULAR AIR";"28-10-2010";478;"28-10-2010";"28";"10";"2010";"28-10-2010"
10852;"DELIVERY TRUCK";"27-10-2010";479;"27-10-2010";"27";"10";"2010";"27-10-2010"
11269;"EXPRESS AIR";"30-05-2012";480;"30-05-2012";"30";"05";"2012";"30-05-2012"
11269;"REGULAR AIR";"02-06-2012";481;"02-06-2012";"02";"06";"2012";"02-06-2012"
11362;"REGULAR AIR";"12-09-2012";482;"12-09-2012";"12";"09";"2012";"12-09-2012"
11362;"REGULAR AIR";"15-09-2012";483;"15-09-2012";"15";"09";"2012";"15-09-2012"
11362;"REGULAR AIR";"14-09-2012";484;"14-09-2012";"14";"09";"2012";"14-09-2012"
11968;"REGULAR AIR";"16-03-2011";485;"16-03-2011";"16";"03";"2011";"16-03-2011"
12293;"REGULAR AIR";"19-06-2011";486;"19-06-2011";"19";"06";"2011";"19-06-2011"
12773;"REGULAR AIR";"13-01-2011";487;"13-01-2011";"13";"01";"2011";"13-01-2011"
12773;"REGULAR AIR";"20-01-2011";488;"20-01-2011";"20";"01";"2011";"20-01-2011"
12773;"REGULAR AIR";"16-01-2011";489;"16-01-2011";"16";"01";"2011";"16-01-2011"
12934;"REGULAR AIR";"06-03-2009";490;"06-03-2009";"06";"03";"2009";"06-03-2009"
12934;"EXPRESS AIR";"06-03-2009";491;"06-03-2009";"06";"03";"2009";"06-03-2009"
13120;"REGULAR AIR";"21-12-2009";492;"21-12-2009";"21";"12";"2009";"21-12-2009"
13120;"REGULAR AIR";"14-12-2009";493;"14-12-2009";"14";"12";"2009";"14-12-2009"
13604;"REGULAR AIR";"04-02-2009";494;"04-02-2009";"04";"02";"2009";"04-02-2009"
13604;"REGULAR AIR";"05-02-2009";495;"05-02-2009";"05";"02";"2009";"05-02-2009"
13927;"EXPRESS AIR";"02-09-2009";496;"02-09-2009";"02";"09";"2009";"02-09-2009"
15044;"REGULAR AIR";"10-03-2012";497;"10-03-2012";"10";"03";"2012";"10-03-2012"
15139;"DELIVERY TRUCK";"21-11-2009";498;"21-11-2009";"21";"11";"2009";"21-11-2009"
15139;"DELIVERY TRUCK";"19-11-2009";499;"19-11-2009";"19";"11";"2009";"19-11-2009"
15463;"EXPRESS AIR";"26-07-2010";500;"26-07-2010";"26";"07";"2010";"26-07-2010"
15618;"REGULAR AIR";"07-08-2010";501;"07-08-2010";"07";"08";"2010";"07-08-2010"
15618;"REGULAR AIR";"06-08-2010";502;"06-08-2010";"06";"08";"2010";"06-08-2010"
16100;"REGULAR AIR";"08-03-2011";503;"08-03-2011";"08";"03";"2011";"08-03-2011"
16320;"REGULAR AIR";"22-10-2011";504;"22-10-2011";"22";"10";"2011";"22-10-2011"
16419;"REGULAR AIR";"05-08-2009";505;"05-08-2009";"05";"08";"2009";"05-08-2009"
17090;"DELIVERY TRUCK";"30-04-2010";506;"30-04-2010";"30";"04";"2010";"30-04-2010"
17090;"DELIVERY TRUCK";"03-05-2010";507;"03-05-2010";"03";"05";"2010";"03-05-2010"
17315;"REGULAR AIR";"26-04-2009";508;"26-04-2009";"26";"04";"2009";"26-04-2009"
17376;"REGULAR AIR";"06-12-2011";509;"06-12-2011";"06";"12";"2011";"06-12-2011"
18210;"REGULAR AIR";"07-08-2010";510;"07-08-2010";"07";"08";"2010";"07-08-2010"
18273;"REGULAR AIR";"17-09-2011";511;"17-09-2011";"17";"09";"2011";"17-09-2011"
18788;"REGULAR AIR";"03-10-2009";512;"03-10-2009";"03";"10";"2009";"03-10-2009"
19042;"REGULAR AIR";"02-03-2009";513;"02-03-2009";"02";"03";"2009";"02-03-2009"
19073;"REGULAR AIR";"25-06-2009";514;"25-06-2009";"25";"06";"2009";"25-06-2009"
19073;"EXPRESS AIR";"26-06-2009";515;"26-06-2009";"26";"06";"2009";"26-06-2009"
19365;"REGULAR AIR";"17-01-2011";516;"17-01-2011";"17";"01";"2011";"17-01-2011"
19617;"REGULAR AIR";"22-01-2012";517;"22-01-2012";"22";"01";"2012";"22-01-2012"
19617;"REGULAR AIR";"20-01-2012";518;"20-01-2012";"20";"01";"2012";"20-01-2012"
20033;"REGULAR AIR";"23-05-2010";519;"23-05-2010";"23";"05";"2010";"23-05-2010"
21223;"DELIVERY TRUCK";"16-03-2012";520;"16-03-2012";"16";"03";"2012";"16-03-2012"
21223;"REGULAR AIR";"16-03-2012";521;"16-03-2012";"16";"03";"2012";"16-03-2012"
21378;"REGULAR AIR";"08-08-2011";522;"08-08-2011";"08";"08";"2011";"08-08-2011"
21378;"REGULAR AIR";"10-08-2011";523;"10-08-2011";"10";"08";"2011";"10-08-2011"
21542;"REGULAR AIR";"22-05-2011";524;"22-05-2011";"22";"05";"2011";"22-05-2011"
21542;"DELIVERY TRUCK";"22-05-2011";525;"22-05-2011";"22";"05";"2011";"22-05-2011"
22656;"EXPRESS AIR";"24-12-2010";526;"24-12-2010";"24";"12";"2010";"24-12-2010"
22695;"REGULAR AIR";"08-07-2009";527;"08-07-2009";"08";"07";"2009";"08-07-2009"
23076;"REGULAR AIR";"28-05-2009";528;"28-05-2009";"28";"05";"2009";"28-05-2009"
24038;"EXPRESS AIR";"22-06-2011";529;"22-06-2011";"22";"06";"2011";"22-06-2011"
24067;"REGULAR AIR";"23-08-2012";530;"23-08-2012";"23";"08";"2012";"23-08-2012"
24067;"EXPRESS AIR";"23-08-2012";531;"23-08-2012";"23";"08";"2012";"23-08-2012"
24388;"DELIVERY TRUCK";"27-01-2011";532;"27-01-2011";"27";"01";"2011";"27-01-2011"
24451;"DELIVERY TRUCK";"04-12-2012";533;"04-12-2012";"04";"12";"2012";"04-12-2012"
24806;"REGULAR AIR";"08-09-2010";534;"08-09-2010";"08";"09";"2010";"08-09-2010"
24965;"EXPRESS AIR";"03-04-2011";535;"03-04-2011";"03";"04";"2011";"03-04-2011"
24965;"REGULAR AIR";"29-03-2011";536;"29-03-2011";"29";"03";"2011";"29-03-2011"
25154;"REGULAR AIR";"21-08-2010";537;"21-08-2010";"21";"08";"2010";"21-08-2010"
25315;"EXPRESS AIR";"02-12-2010";538;"02-12-2010";"02";"12";"2010";"02-12-2010"
25315;"REGULAR AIR";"02-12-2010";539;"02-12-2010";"02";"12";"2010";"02-12-2010"
25315;"DELIVERY TRUCK";"04-12-2010";540;"04-12-2010";"04";"12";"2010";"04-12-2010"
25376;"REGULAR AIR";"27-03-2011";541;"27-03-2011";"27";"03";"2011";"27-03-2011"
26240;"REGULAR AIR";"22-12-2009";542;"22-12-2009";"22";"12";"2009";"22-12-2009"
26240;"REGULAR AIR";"20-12-2009";543;"20-12-2009";"20";"12";"2009";"20-12-2009"
26791;"REGULAR AIR";"06-05-2011";544;"06-05-2011";"06";"05";"2011";"06-05-2011"
28836;"REGULAR AIR";"25-10-2010";545;"25-10-2010";"25";"10";"2010";"25-10-2010"
28836;"REGULAR AIR";"26-10-2010";546;"26-10-2010";"26";"10";"2010";"26-10-2010"
28995;"REGULAR AIR";"13-05-2010";547;"13-05-2010";"13";"05";"2010";"13-05-2010"
29121;"REGULAR AIR";"13-04-2010";548;"13-04-2010";"13";"04";"2010";"13-04-2010"
29319;"REGULAR AIR";"26-01-2009";549;"26-01-2009";"26";"01";"2009";"26-01-2009"
