"Order_ID";"Order_Date";"Order_Priority";"Ord_id";"DaysTakenForDelivery";"Date_Ordered"
5954;"2012-12-02";"CRITICAL";3536;0;""
5957;"2010-12-26";"HIGH";3041;0;""
5958;"2011-09-15";"MEDIUM";4382;0;""
5984;"2009-06-17";"LOW";4383;0;""
5986;"2012-04-21";"HIGH";2842;0;""
5988;"2010-11-21";"NOT SPECIFIED";508;0;""
5989;"2011-10-14";"MEDIUM";4384;0;""
5990;"2010-04-07";"CRITICAL";4385;0;""
6016;"2012-01-20";"HIGH";42;0;""
6018;"2012-08-18";"LOW";3537;0;""
6020;"2009-09-21";"MEDIUM";4012;0;""
6050;"2010-03-28";"LOW";2352;0;""
6053;"2010-12-11";"MEDIUM";2843;0;""
6054;"2011-09-08";"LOW";4386;0;""
6086;"2011-09-22";"CRITICAL";2245;0;""
6112;"2009-08-23";"MEDIUM";4013;0;""
6115;"2010-09-11";"MEDIUM";509;0;""
6116;"2009-03-20";"MEDIUM";43;0;""
6117;"2012-12-21";"CRITICAL";5257;0;""
6144;"2009-06-21";"CRITICAL";703;0;""
6148;"2011-12-24";"MEDIUM";2353;0;""
6150;"2012-10-01";"CRITICAL";5087;0;""
6179;"2009-06-02";"NOT SPECIFIED";1866;0;""
6180;"2011-04-11";"MEDIUM";4955;0;""
6182;"2012-07-21";"LOW";44;0;""
6183;"2012-06-15";"MEDIUM";3042;0;""
6211;"2009-11-23";"CRITICAL";3702;0;""
6241;"2009-12-29";"LOW";3234;0;""
6246;"2009-10-21";"NOT SPECIFIED";1286;0;""
6272;"2010-02-27";"HIGH";4014;0;""
6274;"2011-07-14";"NOT SPECIFIED";4855;0;""
6279;"2010-01-29";"CRITICAL";4127;0;""
6304;"2011-08-11";"HIGH";5147;0;""
6309;"2010-06-09";"MEDIUM";4856;0;""
6310;"2009-05-03";"NOT SPECIFIED";5088;0;""
6311;"2010-02-10";"MEDIUM";1226;0;""
6336;"2011-08-28";"HIGH";3538;0;""
6337;"2011-08-31";"NOT SPECIFIED";510;0;""
6339;"2012-12-11";"CRITICAL";3823;0;""
6368;"2009-02-22";"NOT SPECIFIED";4857;0;""
6369;"2009-12-19";"HIGH";1993;0;""
6373;"2012-01-23";"NOT SPECIFIED";1994;0;""
6374;"2011-08-07";"CRITICAL";704;0;""
6402;"2011-04-23";"LOW";3043;0;""
6403;"2011-02-11";"LOW";2601;0;""
6406;"2009-08-14";"CRITICAL";3235;0;""
6432;"2011-11-10";"CRITICAL";2844;0;""
6433;"2011-11-22";"MEDIUM";2082;0;""
6434;"2009-06-07";"HIGH";511;0;""
6438;"2010-05-16";"NOT SPECIFIED";1337;0;""
6464;"2009-05-28";"MEDIUM";2083;0;""
6465;"2011-08-12";"LOW";1995;0;""
6498;"2009-03-17";"MEDIUM";3012;0;""
6500;"2012-10-12";"CRITICAL";5359;0;""
6501;"2012-01-13";"HIGH";4015;0;""
6502;"2011-08-20";"MEDIUM";2845;0;""
6529;"2012-11-26";"MEDIUM";4016;0;""
6531;"2010-07-17";"HIGH";4387;0;""
6535;"2012-06-12";"CRITICAL";45;0;""
6560;"2011-01-04";"LOW";3646;0;""
6562;"2009-12-20";"CRITICAL";5360;0;""
6564;"2011-01-21";"LOW";4388;0;""
6566;"2011-05-21";"CRITICAL";4389;0;""
6592;"2009-12-01";"LOW";1338;0;""
6596;"2011-07-21";"LOW";893;0;""
6625;"2010-08-15";"HIGH";3236;0;""
6656;"2009-05-15";"CRITICAL";2846;0;""
6661;"2010-04-16";"LOW";5148;0;""
6693;"2012-05-24";"CRITICAL";4390;0;""
6695;"2012-06-27";"LOW";1885;0;""
6720;"2010-09-09";"NOT SPECIFIED";3044;0;""
6727;"2009-08-29";"LOW";2354;0;""
6753;"2010-09-26";"LOW";4391;0;""
6754;"2011-08-11";"HIGH";2602;0;""
6755;"2011-05-01";"HIGH";1339;0;""
6757;"2012-02-01";"MEDIUM";5149;0;""
6785;"2012-05-06";"MEDIUM";3045;0;""
6788;"2011-08-04";"NOT SPECIFIED";4392;0;""
6791;"2011-02-01";"MEDIUM";5028;0;""
6823;"2009-07-21";"NOT SPECIFIED";1691;0;""
6848;"2010-09-13";"HIGH";3824;0;""
6850;"2010-02-11";"HIGH";5060;0;""
6854;"2009-01-06";"MEDIUM";3237;0;""
6880;"2009-05-25";"MEDIUM";4393;0;""
6884;"2009-01-15";"LOW";46;0;""
6885;"2012-06-19";"LOW";1886;0;""
6886;"2012-01-19";"HIGH";4394;0;""
6912;"2011-12-10";"NOT SPECIFIED";2246;0;""
6916;"2010-06-04";"LOW";47;0;""
6918;"2011-07-01";"CRITICAL";1340;0;""
6947;"2011-07-19";"CRITICAL";3125;0;""
6948;"2010-12-09";"NOT SPECIFIED";1692;0;""
6950;"2012-03-26";"LOW";2247;0;""
6978;"2010-12-09";"HIGH";4858;0;""
6979;"2009-02-27";"CRITICAL";3126;0;""
6980;"2010-02-18";"NOT SPECIFIED";48;0;""
6982;"2011-11-16";"NOT SPECIFIED";49;0;""
7015;"2010-10-12";"NOT SPECIFIED";894;0;""
7042;"2012-01-08";"MEDIUM";4395;0;""
7043;"2009-01-25";"CRITICAL";4396;0;""
7072;"2012-02-04";"CRITICAL";2847;0;""
7075;"2011-10-10";"LOW";2248;0;""
7077;"2011-12-21";"HIGH";5258;0;""
7078;"2010-04-11";"HIGH";4956;0;""
7079;"2010-02-08";"MEDIUM";2355;0;""
7105;"2010-06-21";"LOW";3647;0;""
7106;"2012-05-10";"LOW";895;0;""
7107;"2012-01-04";"NOT SPECIFIED";3127;0;""
7110;"2011-08-07";"LOW";50;0;""
7136;"2009-03-22";"HIGH";512;0;""
7142;"2011-07-21";"CRITICAL";5259;0;""
7169;"2010-03-26";"MEDIUM";705;0;""
7171;"2011-02-13";"MEDIUM";4017;0;""
7174;"2012-03-10";"NOT SPECIFIED";4397;0;""
7175;"2010-02-07";"CRITICAL";1042;0;""
7203;"2009-01-08";"HIGH";5361;0;""
7239;"2011-06-29";"MEDIUM";1150;0;""
7267;"2012-08-28";"HIGH";4128;0;""
7269;"2009-09-14";"MEDIUM";4129;0;""
7297;"2009-09-14";"HIGH";1996;0;""
7301;"2010-12-28";"LOW";2356;0;""
7335;"2010-05-29";"LOW";3238;0;""
7363;"2010-11-09";"MEDIUM";3703;0;""
7364;"2009-05-08";"HIGH";1043;0;""
7367;"2011-06-05";"LOW";1795;0;""
7398;"2009-06-01";"NOT SPECIFIED";5260;0;""
7427;"2012-12-15";"NOT SPECIFIED";706;0;""
7429;"2010-05-26";"NOT SPECIFIED";2848;0;""
7430;"2010-06-08";"MEDIUM";51;0;""
7431;"2009-05-01";"MEDIUM";5261;0;""
7457;"2010-09-30";"NOT SPECIFIED";3239;0;""
7458;"2012-04-04";"CRITICAL";1887;0;""
7461;"2009-01-12";"LOW";4859;0;""
7462;"2011-02-20";"HIGH";1693;0;""
7488;"2012-05-03";"CRITICAL";5061;0;""
7489;"2010-09-30";"CRITICAL";513;0;""
7521;"2011-02-27";"LOW";2974;0;""
7527;"2009-12-11";"MEDIUM";4130;0;""
7552;"2012-09-10";"CRITICAL";5062;0;""
7553;"2010-05-07";"MEDIUM";5362;0;""
7559;"2010-10-12";"CRITICAL";3539;0;""
7585;"2011-05-19";"HIGH";5063;0;""
7619;"2010-10-08";"NOT SPECIFIED";2603;0;""
7623;"2009-10-28";"CRITICAL";2357;0;""
7653;"2012-02-27";"MEDIUM";3240;0;""
7654;"2010-02-10";"HIGH";4957;0;""
7680;"2011-04-08";"NOT SPECIFIED";5363;0;""
7719;"2009-03-21";"LOW";5364;0;""
7744;"2009-11-17";"LOW";2604;0;""
7746;"2010-12-05";"MEDIUM";4958;0;""
7751;"2012-12-23";"NOT SPECIFIED";1997;0;""
7776;"2009-03-14";"MEDIUM";3648;0;""
7782;"2009-07-02";"CRITICAL";3825;0;""
7783;"2012-01-12";"MEDIUM";3241;0;""
7812;"2011-04-20";"LOW";4398;0;""
7815;"2009-01-22";"CRITICAL";4018;0;""
7840;"2011-01-08";"LOW";4399;0;""
7841;"2012-05-20";"NOT SPECIFIED";1341;0;""
7845;"2009-12-13";"CRITICAL";1694;0;""
7846;"2011-06-25";"LOW";2084;0;""
7878;"2011-05-01";"CRITICAL";1044;0;""
7878;"2011-05-01";"LOW";1045;0;""
7904;"2010-05-27";"LOW";5150;0;""
7905;"2009-06-03";"LOW";3242;0;""
7906;"2009-10-17";"MEDIUM";52;0;""
7909;"2009-01-03";"HIGH";5151;0;""
7910;"2010-04-20";"CRITICAL";2849;0;""
7936;"2010-04-05";"LOW";2085;0;""
7938;"2010-03-13";"MEDIUM";1796;0;""
7941;"2012-03-23";"LOW";3826;0;""
7968;"2010-09-15";"LOW";514;0;""
8000;"2010-09-19";"LOW";2358;0;""
8001;"2010-11-19";"HIGH";4400;0;""
8005;"2012-04-05";"CRITICAL";5262;0;""
8006;"2011-06-03";"MEDIUM";2605;0;""
8007;"2012-02-11";"LOW";896;0;""
8033;"2012-04-24";"HIGH";1695;0;""
8034;"2012-01-19";"HIGH";3827;0;""
8035;"2012-03-01";"MEDIUM";2850;0;""
8039;"2012-08-23";"MEDIUM";2359;0;""
8064;"2011-05-12";"HIGH";3243;0;""
8065;"2012-10-21";"MEDIUM";2249;0;""
8070;"2012-01-28";"MEDIUM";3540;0;""
8097;"2010-12-09";"MEDIUM";2197;0;""
8101;"2010-03-04";"MEDIUM";4401;0;""
8103;"2009-11-02";"LOW";1342;0;""
8130;"2012-05-13";"CRITICAL";3244;0;""
8131;"2010-05-03";"CRITICAL";353;0;""
8132;"2009-05-14";"LOW";4243;0;""
8133;"2011-02-26";"MEDIUM";3704;0;""
8135;"2011-06-26";"NOT SPECIFIED";3828;0;""
8161;"2009-06-03";"HIGH";4402;0;""
8162;"2009-10-07";"MEDIUM";2360;0;""
8165;"2009-10-15";"LOW";5263;0;""
8167;"2012-08-04";"CRITICAL";5365;0;""
8195;"2011-01-06";"MEDIUM";2086;0;""
8224;"2012-02-07";"NOT SPECIFIED";2606;0;""
8227;"2010-01-10";"NOT SPECIFIED";515;0;""
8229;"2009-12-07";"MEDIUM";707;0;""
8231;"2012-10-18";"CRITICAL";1227;0;""
8257;"2009-03-22";"LOW";897;0;""
8258;"2009-03-01";"HIGH";1343;0;""
8259;"2009-04-18";"MEDIUM";3541;0;""
8288;"2011-05-09";"CRITICAL";3128;0;""
8289;"2012-10-28";"LOW";5064;0;""
8290;"2009-12-09";"CRITICAL";708;0;""
8292;"2010-02-01";"NOT SPECIFIED";2250;0;""
8293;"2012-08-10";"LOW";2087;0;""
8294;"2012-06-20";"MEDIUM";3245;0;""
8295;"2009-04-01";"HIGH";3046;0;""
8320;"2009-09-19";"NOT SPECIFIED";1797;0;""
8323;"2011-09-06";"HIGH";2607;0;""
8325;"2009-01-14";"CRITICAL";4403;0;""
8353;"2009-05-15";"MEDIUM";5366;0;""
8384;"2010-05-05";"HIGH";3246;0;""
8387;"2010-03-20";"NOT SPECIFIED";4959;0;""
8388;"2012-02-23";"LOW";1696;0;""
8390;"2012-04-21";"MEDIUM";601;0;""
8391;"2011-08-28";"HIGH";53;0;""
8416;"2010-08-06";"LOW";3705;0;""
8419;"2011-09-29";"CRITICAL";54;0;""
8422;"2009-04-14";"MEDIUM";1998;0;""
8450;"2012-04-13";"NOT SPECIFIED";3649;0;""
8454;"2012-08-15";"MEDIUM";1344;0;""
8480;"2011-01-29";"HIGH";2608;0;""
8513;"2011-07-15";"LOW";2251;0;""
8515;"2010-12-21";"CRITICAL";709;0;""
8545;"2009-06-17";"LOW";602;0;""
8546;"2012-04-01";"HIGH";4131;0;""
8551;"2009-07-29";"CRITICAL";1046;0;""
8576;"2009-01-09";"HIGH";4404;0;""
8578;"2011-09-02";"HIGH";4132;0;""
8580;"2011-03-22";"HIGH";3247;0;""
8582;"2010-11-20";"LOW";4405;0;""
8609;"2012-04-14";"CRITICAL";5367;0;""
8614;"2009-06-04";"LOW";5152;0;""
8642;"2010-01-16";"HIGH";3542;0;""
8646;"2009-04-09";"HIGH";3248;0;""
8677;"2012-10-07";"HIGH";2198;0;""
8678;"2012-09-30";"LOW";3129;0;""
8679;"2012-05-06";"MEDIUM";5065;0;""
8704;"2011-06-30";"MEDIUM";3047;0;""
8709;"2009-03-08";"HIGH";1228;0;""
8710;"2009-01-04";"CRITICAL";1345;0;""
8768;"2011-08-18";"HIGH";4960;0;""
8773;"2011-10-22";"CRITICAL";898;0;""
8801;"2012-08-10";"LOW";710;0;""
8802;"2011-01-31";"MEDIUM";3706;0;""
8803;"2012-12-20";"NOT SPECIFIED";3543;0;""
8807;"2010-02-25";"LOW";1798;0;""
8832;"2012-02-02";"LOW";4406;0;""
8833;"2012-05-04";"LOW";55;0;""
8834;"2010-11-08";"HIGH";1047;0;""
8835;"2009-10-13";"CRITICAL";1346;0;""
8868;"2009-01-28";"LOW";4244;0;""
8870;"2010-03-05";"NOT SPECIFIED";2361;0;""
8901;"2011-08-20";"LOW";4407;0;""
8902;"2011-06-19";"HIGH";5264;0;""
8930;"2009-05-19";"MEDIUM";4408;0;""
8933;"2010-10-07";"HIGH";3048;0;""
8960;"2010-06-05";"MEDIUM";1347;0;""
8961;"2011-06-28";"LOW";2851;0;""
8992;"2010-11-12";"HIGH";711;0;""
8993;"2011-05-28";"MEDIUM";3249;0;""
8994;"2009-04-07";"LOW";354;0;""
8995;"2011-05-17";"HIGH";56;0;""
8996;"2011-06-02";"LOW";3250;0;""
8997;"2009-07-01";"LOW";5368;0;""
8998;"2010-01-03";"LOW";3251;0;""
8999;"2009-06-12";"HIGH";4409;0;""
9024;"2012-06-02";"MEDIUM";1888;0;""
9027;"2011-09-02";"LOW";355;0;""
9028;"2010-12-21";"LOW";1287;0;""
9057;"2009-11-04";"CRITICAL";899;0;""
9062;"2011-03-20";"HIGH";1799;0;""
9088;"2009-06-22";"CRITICAL";1151;0;""
9089;"2010-05-23";"CRITICAL";5369;0;""
9091;"2010-11-11";"HIGH";4410;0;""
9092;"2009-07-24";"NOT SPECIFIED";4411;0;""
9093;"2011-12-09";"MEDIUM";4412;0;""
9095;"2011-06-10";"HIGH";3944;0;""
9123;"2010-06-26";"CRITICAL";516;0;""
9124;"2011-10-16";"LOW";3252;0;""
9126;"2009-11-17";"MEDIUM";57;0;""
9127;"2011-10-10";"NOT SPECIFIED";58;0;""
9152;"2010-08-20";"NOT SPECIFIED";3253;0;""
9155;"2012-08-30";"CRITICAL";1048;0;""
9187;"2009-08-21";"HIGH";5265;0;""
9216;"2011-04-14";"MEDIUM";356;0;""
9219;"2009-09-28";"LOW";5266;0;""
9221;"2011-01-03";"LOW";5370;0;""
9222;"2009-02-10";"HIGH";3049;0;""
9248;"2009-12-23";"NOT SPECIFIED";2088;0;""
9249;"2010-05-19";"HIGH";5153;0;""
9251;"2010-08-29";"MEDIUM";4413;0;""
9253;"2012-01-30";"CRITICAL";2362;0;""
9254;"2010-05-14";"MEDIUM";3945;0;""
9281;"2012-02-23";"CRITICAL";1348;0;""
9285;"2009-01-02";"CRITICAL";900;0;""
9286;"2011-04-03";"CRITICAL";5371;0;""
9312;"2012-05-18";"NOT SPECIFIED";3254;0;""
9344;"2011-12-06";"LOW";4414;0;""
9347;"2012-08-09";"LOW";2089;0;""
9350;"2012-10-31";"CRITICAL";1349;0;""
9383;"2009-03-16";"NOT SPECIFIED";3544;0;""
9409;"2012-05-05";"CRITICAL";712;0;""
9472;"2011-06-16";"CRITICAL";2090;0;""
9473;"2012-10-11";"NOT SPECIFIED";3829;0;""
9476;"2009-05-25";"NOT SPECIFIED";5372;0;""
9478;"2009-03-28";"HIGH";1288;0;""
9504;"2012-11-25";"MEDIUM";4961;0;""
9505;"2012-06-07";"HIGH";4860;0;""
9509;"2012-10-07";"NOT SPECIFIED";59;0;""
9537;"2011-02-13";"NOT SPECIFIED";357;0;""
9568;"2010-03-07";"NOT SPECIFIED";2609;0;""
9573;"2012-06-13";"MEDIUM";603;0;""
9574;"2011-07-30";"MEDIUM";358;0;""
9602;"2012-11-10";"CRITICAL";1800;0;""
9606;"2009-07-27";"NOT SPECIFIED";2852;0;""
9632;"2012-01-16";"LOW";5373;0;""
9635;"2009-04-13";"CRITICAL";2252;0;""
9637;"2009-01-03";"LOW";3707;0;""
9639;"2010-09-05";"NOT SPECIFIED";5154;0;""
9664;"2010-04-07";"HIGH";5089;0;""
9665;"2009-04-23";"LOW";1350;0;""
9668;"2009-09-06";"LOW";1049;0;""
9669;"2009-04-22";"MEDIUM";4133;0;""
9671;"2011-09-12";"HIGH";3708;0;""
9696;"2011-02-19";"NOT SPECIFIED";5155;0;""
9700;"2011-08-08";"CRITICAL";3255;0;""
9701;"2010-02-27";"LOW";2610;0;""
9733;"2009-03-17";"NOT SPECIFIED";2091;0;""
9761;"2012-01-22";"NOT SPECIFIED";1697;0;""
9762;"2009-01-03";"HIGH";5267;0;""
9763;"2011-08-13";"MEDIUM";60;0;""
9765;"2012-10-12";"LOW";1229;0;""
9792;"2011-07-23";"LOW";517;0;""
9794;"2012-03-24";"NOT SPECIFIED";4861;0;""
9796;"2010-09-10";"CRITICAL";5374;0;""
9824;"2011-01-22";"CRITICAL";4415;0;""
9826;"2012-03-22";"MEDIUM";3256;0;""
9829;"2011-12-08";"CRITICAL";3946;0;""
9857;"2010-05-11";"HIGH";2853;0;""
9860;"2010-10-10";"CRITICAL";518;0;""
9861;"2012-10-28";"LOW";901;0;""
9863;"2011-09-04";"CRITICAL";1698;0;""
9888;"2009-09-12";"LOW";5156;0;""
9892;"2012-07-16";"MEDIUM";604;0;""
9893;"2009-08-16";"MEDIUM";1351;0;""
9894;"2009-03-18";"HIGH";1889;0;""
9895;"2010-04-20";"LOW";5029;0;""
9921;"2011-05-14";"LOW";4019;0;""
9922;"2011-04-03";"NOT SPECIFIED";902;0;""
9923;"2009-10-05";"HIGH";903;0;""
9925;"2012-01-30";"CRITICAL";904;0;""
9926;"2009-10-11";"HIGH";2611;0;""
9927;"2011-08-16";"HIGH";61;0;""
9952;"2012-05-01";"HIGH";4134;0;""
9954;"2009-06-19";"NOT SPECIFIED";3257;0;""
9955;"2011-09-04";"CRITICAL";5375;0;""
9957;"2010-11-30";"NOT SPECIFIED";3709;0;""
9985;"2010-08-07";"LOW";5376;0;""
10022;"2009-03-04";"LOW";62;0;""
10048;"2009-05-15";"NOT SPECIFIED";605;0;""
10052;"2009-09-07";"NOT SPECIFIED";4416;0;""
10053;"2012-01-10";"HIGH";4020;0;""
10054;"2011-04-28";"HIGH";2092;0;""
10080;"2010-02-12";"LOW";4417;0;""
10081;"2010-08-07";"NOT SPECIFIED";3258;0;""
10114;"2010-02-08";"CRITICAL";2199;0;""
10117;"2010-11-16";"MEDIUM";4418;0;""
10144;"2011-01-02";"CRITICAL";606;0;""
10146;"2009-05-01";"LOW";4419;0;""
10147;"2010-10-09";"HIGH";1230;0;""
10148;"2009-03-25";"LOW";4862;0;""
10183;"2009-11-24";"CRITICAL";1352;0;""
10209;"2010-11-29";"MEDIUM";1801;0;""
10210;"2011-06-23";"NOT SPECIFIED";3830;0;""
10212;"2010-05-23";"LOW";5377;0;""
10213;"2011-02-17";"HIGH";4245;0;""
10242;"2010-12-12";"MEDIUM";1050;0;""
10243;"2011-12-24";"HIGH";3050;0;""
10245;"2011-02-13";"MEDIUM";1999;0;""
10247;"2010-01-10";"MEDIUM";1353;0;""
10272;"2009-01-17";"MEDIUM";3259;0;""
10277;"2009-04-07";"MEDIUM";4420;0;""
10278;"2011-09-12";"LOW";3545;0;""
10305;"2009-07-07";"LOW";4421;0;""
10306;"2010-07-21";"LOW";713;0;""
10308;"2011-04-20";"HIGH";3831;0;""
10309;"2009-11-21";"LOW";4021;0;""
10310;"2009-02-05";"LOW";519;0;""
10338;"2011-07-14";"NOT SPECIFIED";1802;0;""
10339;"2011-10-11";"LOW";4422;0;""
10340;"2011-06-22";"HIGH";1198;0;""
10341;"2012-12-21";"HIGH";4962;0;""
10342;"2011-11-22";"MEDIUM";1699;0;""
10369;"2011-11-09";"LOW";520;0;""
10371;"2009-09-16";"HIGH";1354;0;""
10373;"2010-06-25";"CRITICAL";2612;0;""
10432;"2012-01-05";"LOW";607;0;""
10434;"2009-12-23";"HIGH";1700;0;""
10435;"2010-08-10";"MEDIUM";359;0;""
10436;"2011-01-02";"LOW";2253;0;""
10437;"2009-08-18";"CRITICAL";63;0;""
10439;"2012-03-28";"NOT SPECIFIED";5378;0;""
10464;"2009-08-10";"CRITICAL";5379;0;""
10466;"2012-12-25";"HIGH";4423;0;""
10470;"2012-05-04";"CRITICAL";714;0;""
10470;"2012-05-04";"LOW";2613;0;""
10498;"2010-10-23";"LOW";1355;0;""
10499;"2010-11-16";"NOT SPECIFIED";64;0;""
10502;"2010-05-14";"NOT SPECIFIED";3051;0;""
10528;"2009-09-13";"MEDIUM";3947;0;""
10530;"2009-01-27";"MEDIUM";3260;0;""
10535;"2011-05-27";"LOW";65;0;""
10562;"2009-11-11";"NOT SPECIFIED";4424;0;""
10563;"2010-09-29";"CRITICAL";4425;0;""
10567;"2012-03-29";"HIGH";3710;0;""
10593;"2012-02-12";"HIGH";905;0;""
10624;"2009-12-20";"CRITICAL";1356;0;""
10627;"2010-02-24";"LOW";2093;0;""
10629;"2009-09-11";"CRITICAL";2094;0;""
10630;"2010-02-04";"MEDIUM";4135;0;""
10657;"2010-09-25";"MEDIUM";4136;0;""
10658;"2009-08-27";"LOW";4426;0;""
10659;"2009-05-14";"CRITICAL";3130;0;""
10661;"2009-01-23";"NOT SPECIFIED";608;0;""
10662;"2011-05-12";"LOW";4427;0;""
10663;"2009-05-23";"HIGH";5268;0;""
10688;"2012-05-12";"MEDIUM";1803;0;""
10692;"2009-07-26";"LOW";521;0;""
10695;"2011-05-02";"HIGH";3131;0;""
10722;"2011-01-19";"NOT SPECIFIED";2363;0;""
10752;"2011-09-10";"CRITICAL";2254;0;""
10754;"2010-03-17";"LOW";3948;0;""
10784;"2010-07-05";"NOT SPECIFIED";2095;0;""
10789;"2010-08-23";"NOT SPECIFIED";66;0;""
10791;"2011-08-19";"NOT SPECIFIED";67;0;""
10819;"2010-08-24";"CRITICAL";715;0;""
10820;"2011-12-27";"NOT SPECIFIED";5380;0;""
10823;"2012-06-12";"LOW";2096;0;""
10851;"2009-04-06";"HIGH";360;0;""
10852;"2010-10-26";"HIGH";361;0;""
10884;"2009-11-25";"LOW";4246;0;""
10886;"2009-08-23";"CRITICAL";3052;0;""
10913;"2010-02-06";"LOW";5157;0;""
10916;"2011-03-10";"MEDIUM";716;0;""
10917;"2012-02-10";"CRITICAL";5269;0;""
10919;"2010-03-27";"HIGH";2097;0;""
10944;"2011-11-12";"HIGH";717;0;""
10945;"2012-01-03";"MEDIUM";68;0;""
10948;"2012-08-13";"MEDIUM";4428;0;""
10949;"2009-03-30";"MEDIUM";3546;0;""
10951;"2012-11-06";"NOT SPECIFIED";3832;0;""
10978;"2009-04-01";"CRITICAL";4022;0;""
10979;"2011-10-04";"MEDIUM";4023;0;""
10981;"2010-05-14";"HIGH";5158;0;""
10982;"2012-12-10";"NOT SPECIFIED";4963;0;""
11008;"2009-02-24";"CRITICAL";2000;0;""
11011;"2012-05-13";"HIGH";1890;0;""
11013;"2009-04-17";"HIGH";5381;0;""
11014;"2010-09-07";"HIGH";4429;0;""
11040;"2011-10-23";"NOT SPECIFIED";1701;0;""
11044;"2012-06-24";"MEDIUM";1199;0;""
11045;"2012-03-25";"MEDIUM";4863;0;""
11047;"2010-12-10";"LOW";3053;0;""
11074;"2011-06-09";"HIGH";4864;0;""
11077;"2009-03-20";"LOW";4430;0;""
11108;"2012-08-16";"NOT SPECIFIED";4024;0;""
11109;"2011-03-15";"MEDIUM";3949;0;""
11111;"2011-01-17";"MEDIUM";2614;0;""
11137;"2012-11-29";"HIGH";69;0;""
11168;"2012-10-21";"CRITICAL";5090;0;""
11169;"2010-05-21";"MEDIUM";5382;0;""
11173;"2012-03-30";"CRITICAL";2615;0;""
11174;"2009-04-09";"MEDIUM";4431;0;""
11202;"2012-03-17";"MEDIUM";70;0;""
11206;"2009-12-28";"LOW";1804;0;""
11233;"2011-08-30";"NOT SPECIFIED";2854;0;""
11236;"2010-10-30";"HIGH";2200;0;""
11239;"2012-02-09";"CRITICAL";2616;0;""
11269;"2012-05-26";"LOW";362;0;""
11270;"2011-06-30";"HIGH";3261;0;""
11271;"2011-10-18";"HIGH";1891;0;""
11301;"2012-03-22";"MEDIUM";718;0;""
11302;"2009-03-01";"LOW";1702;0;""
11332;"2009-11-16";"LOW";719;0;""
11335;"2009-10-21";"HIGH";3547;0;""
11362;"2012-09-10";"LOW";363;0;""
11392;"2009-09-05";"LOW";720;0;""
11396;"2012-07-21";"CRITICAL";2617;0;""
11398;"2012-08-06";"HIGH";1703;0;""
11425;"2011-06-22";"CRITICAL";1357;0;""
11426;"2009-05-07";"MEDIUM";3950;0;""
11427;"2010-11-24";"MEDIUM";4137;0;""
11428;"2012-01-21";"MEDIUM";1152;0;""
11429;"2010-03-03";"LOW";2098;0;""
11431;"2012-08-01";"HIGH";3262;0;""
11456;"2010-04-12";"LOW";71;0;""
11460;"2010-08-24";"HIGH";72;0;""
11491;"2010-08-17";"LOW";1358;0;""
11493;"2011-10-20";"CRITICAL";2855;0;""
11495;"2011-07-04";"HIGH";73;0;""
11527;"2009-07-02";"MEDIUM";2364;0;""
11553;"2009-04-18";"MEDIUM";522;0;""
11584;"2009-11-22";"MEDIUM";1704;0;""
11585;"2009-03-15";"MEDIUM";1805;0;""
11648;"2011-04-09";"LOW";5270;0;""
11650;"2012-09-24";"NOT SPECIFIED";2099;0;""
11651;"2011-02-22";"MEDIUM";5383;0;""
11652;"2011-11-10";"NOT SPECIFIED";1705;0;""
11680;"2009-09-04";"MEDIUM";4432;0;""
11682;"2010-07-04";"LOW";4433;0;""
11683;"2012-02-07";"NOT SPECIFIED";2365;0;""
11684;"2012-07-27";"HIGH";2856;0;""
11686;"2009-01-27";"NOT SPECIFIED";1706;0;""
11687;"2011-12-25";"HIGH";2201;0;""
11712;"2009-04-26";"LOW";5498;0;""
11714;"2009-08-04";"CRITICAL";4434;0;""
11719;"2011-02-05";"NOT SPECIFIED";3132;0;""
11745;"2012-07-19";"HIGH";721;0;""
11747;"2010-02-25";"MEDIUM";1867;0;""
11748;"2009-06-03";"NOT SPECIFIED";4435;0;""
11776;"2012-02-24";"LOW";523;0;""
11777;"2009-12-25";"LOW";3756;0;""
11779;"2010-06-29";"NOT SPECIFIED";2255;0;""
11780;"2010-09-21";"CRITICAL";4436;0;""
11782;"2012-07-28";"LOW";524;0;""
11808;"2012-07-31";"NOT SPECIFIED";2618;0;""
11815;"2011-09-12";"LOW";3263;0;""
11840;"2009-08-14";"CRITICAL";5384;0;""
11841;"2010-04-20";"MEDIUM";1359;0;""
11843;"2009-07-17";"MEDIUM";4247;0;""
11846;"2010-04-20";"LOW";5030;0;""
11874;"2012-09-09";"MEDIUM";2619;0;""
11875;"2012-08-20";"MEDIUM";722;0;""
11876;"2011-07-03";"HIGH";1231;0;""
11877;"2010-05-23";"NOT SPECIFIED";1868;0;""
11878;"2010-02-24";"NOT SPECIFIED";1360;0;""
11907;"2010-08-23";"LOW";723;0;""
11908;"2010-05-25";"NOT SPECIFIED";3133;0;""
11909;"2009-11-24";"NOT SPECIFIED";5385;0;""
11910;"2011-06-15";"HIGH";5386;0;""
11911;"2010-11-10";"CRITICAL";74;0;""
11941;"2010-06-24";"CRITICAL";75;0;""
11943;"2010-04-07";"LOW";5387;0;""
11968;"2011-03-16";"LOW";364;0;""
11969;"2012-01-19";"NOT SPECIFIED";906;0;""
11972;"2009-01-03";"NOT SPECIFIED";5271;0;""
